sheet_row,company_name,url,contact_url,proposal_class,previous_comment,group,decision,comment,adopted,client_hits,service_hits,recurring_hits,negative_hits,form_ok,official_status,contact_status,evidence_urls,prior_classification
1631,藤田産業株式会社,https://www.soleita.jp/cms/,https://www.soleita.jp/cms/?page_id=131,S｜地方広告・印刷・看板・ブランディング,日本サイン協会公式会員：看板・屋外広告・サイン制作,B,送付対象｜B｜S｜地方広告・印刷・看板・ブランディング,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜地方広告・印刷・看板・ブランディング分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.soleita.jp/cms/ ; https://www.soleita.jp/about/ ; https://www.soleita.jp/support/｜監査日=2026-08-12,yes,,,,,yes,200,200,https://www.soleita.jp/cms/ / https://www.soleita.jp/about/ / https://www.soleita.jp/support/ / https://www.soleita.jp/about/overview/,review_insufficient_evidence
1632,飛鳥東北株式会社,https://www.asukatohoku.jp/,https://www.asukatohoku.jp/form/CP15357908515391/info,S｜地方広告・印刷・看板・ブランディング,日本サイン協会公式会員：看板・屋外広告・サイン制作,B,送付対象｜B｜S｜地方広告・印刷・看板・ブランディング,【確認事実】顧客=店舗｜受託=公式文言を確認できず（S｜地方広告・印刷・看板・ブランディング分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.asukatohoku.jp/ ; https://www.asukatohoku.jp/company ; https://www.asukatohoku.jp/business｜監査日=2026-08-12,yes,店舗,,,,yes,200,200,https://www.asukatohoku.jp/ / https://www.asukatohoku.jp/company / https://www.asukatohoku.jp/business,keep_partner_fit
1633,株式会社 さいとう看板,https://saitou-kanban.jp/,https://saitou-kanban.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,静岡県広告美術業協同組合公式組合員：看板・屋外広告・サイン制作施工,B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=店舗 / 歯科 / 工務店｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://saitou-kanban.jp/ ; https://saitou-kanban.jp/works/ ; https://saitou-kanban.jp/information/｜監査日=2026-08-12,yes,店舗 / 歯科 / 工務店,,,,yes,200,200,https://saitou-kanban.jp/ / https://saitou-kanban.jp/works/ / https://saitou-kanban.jp/information/,review_membership_only
1634,株式会社 サインズアース,https://www.signs-earth.com/,https://www.signs-earth.com/contact/index.html,S｜屋外広告・看板・サイン・店舗外装支援,静岡県広告美術業協同組合公式組合員：看板・屋外広告・サイン制作施工,B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=店舗 / ジム｜受託=web制作 / ブランディング｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.signs-earth.com/ ; https://www.signs-earth.com/works/news.html ; https://www.signs-earth.com/about/index.html｜監査日=2026-08-12,yes,店舗 / ジム,web制作 / ブランディング,,,yes,200,200,https://www.signs-earth.com/ / https://www.signs-earth.com/works/news.html / https://www.signs-earth.com/about/index.html / https://www.signs-earth.com/business/index.html,keep_partner_fit
1635,株式会社 マスヤスタジオ,https://www.masuya-studio.com/,https://www.masuya-studio.com/お問い合わせ/,S｜屋外広告・看板・サイン・店舗外装支援,静岡県広告美術業協同組合公式組合員：看板・屋外広告・サイン制作施工,B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.masuya-studio.com/ ; https://www.masuya-studio.com/about/ ; https://www.masuya-studio.com/%E4%BC%9A%E7%A4%BE%E6%A1%88%E5%86%85/｜監査日=2026-08-12,yes,,,,,yes,200,200,https://www.masuya-studio.com/ / https://www.masuya-studio.com/about/ / https://www.masuya-studio.com/%E4%BC%9A%E7%A4%BE%E6%A1%88%E5%86%85/ / https://www.masuya-studio.com/%E4%BC%9A%E7%A4%BE%E6%A1%88%E5%86%85/%E4%BC%9A%E7%A4%BE%E6%A1%88%E5%86%85/,review_membership_only
1636,株式会社 岳南塗装デザイン,https://gakunantoso.co.jp/,https://gakunantoso.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,静岡県広告美術業協同組合公式組合員：看板・屋外広告・サイン制作施工,B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=店舗｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://gakunantoso.co.jp/ ; https://gakunantoso.co.jp/company/｜監査日=2026-08-12,yes,店舗,,,,yes,200,200,https://gakunantoso.co.jp/ / https://gakunantoso.co.jp/company/,review_membership_only
1637,株式会社オフィス大野,https://officeohno.net/73991/,https://officeohno.net/73991/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,S｜屋外広告・看板・サイン・店舗外装支援,静岡県広告美術業協同組合公式組合員：看板・屋外広告・サイン制作施工,B,除外｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【除外根拠】実在する問い合わせフォーム未確認｜【確認事実】顧客=店舗｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム未確認｜根拠URL=https://officeohno.net/73991/ ; https://officeohno.net/73991/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/｜監査日=2026-08-12,no,店舗,,,,no,200,200,https://officeohno.net/73991/ / https://officeohno.net/73991/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/,review_membership_only
1638,キングプリンティング株式会社,https://www.kingprinting.co.jp/,https://www.kingprinting.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：大型オフセット印刷物・布転写・ＰＯＰ製品、特大インクジェットプリント(5ｍ幅),B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=プロモーション｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.kingprinting.co.jp/ ; https://www.kingprinting.co.jp/works/ ; https://www.kingprinting.co.jp/solution/#outdoor-ad｜監査日=2026-08-12,yes,,プロモーション,,,yes,200,200,https://www.kingprinting.co.jp/ / https://www.kingprinting.co.jp/works/ / https://www.kingprinting.co.jp/solution/#outdoor-ad / https://www.kingprinting.co.jp/profile/,review_weak_hub
1639,セルカム株式会社,https://selcam.co.jp/,https://selcam.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：サイン関連の機器販売、材料販売、制作加工,B,除外｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【除外根拠】SaaS・設備・商材等が中心｜【確認事実】顧客=店舗｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜根拠URL=https://selcam.co.jp/ ; https://selcam.co.jp/company/ ; https://selcam.co.jp/solution/｜監査日=2026-08-12,no,店舗,,,機器販売,yes,200,200,https://selcam.co.jp/ / https://selcam.co.jp/company/ / https://selcam.co.jp/solution/ / https://selcam.co.jp/profile/,review_membership_only
1640,マクテック株式会社,http://www.maktech.co.jp/,https://www.maktech.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：幕構造物、屋外装飾、サイン 製造･取付･販売,B,除外｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【除外根拠】SaaS・設備・商材等が中心｜【確認事実】顧客=店舗｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜根拠URL=http://www.maktech.co.jp/ ; https://www.maktech.co.jp/works/ ; https://www.maktech.co.jp/company/｜監査日=2026-08-12,no,店舗,,,内装工事,yes,200,200,http://www.maktech.co.jp/ / https://www.maktech.co.jp/works/ / https://www.maktech.co.jp/company/ / https://www.maktech.co.jp/business/,keep_partner_fit
1641,七曜企画株式会社,https://nanayou-k.co.jp/,https://nanayou-k.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告・屋外広告の企画・設計・施工・新しい広告媒体の企画・開発,B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=広告代理 / ブランディング｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://nanayou-k.co.jp/ ; https://nanayou-k.co.jp/ad/ ; https://nanayou-k.co.jp/ad/shinkansen/｜監査日=2026-08-12,yes,,広告代理 / ブランディング,,,yes,200,200,https://nanayou-k.co.jp/ / https://nanayou-k.co.jp/ad/ / https://nanayou-k.co.jp/ad/shinkansen/ / https://nanayou-k.co.jp/company/,review_weak_hub
1642,有限会社ニシデ,http://www.ad-nishide.com/,http://www.ad-nishide.com/toi/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：各種看板の企画、デザイン、製作、設置、広告媒体,B,送付対象｜B｜S｜屋外広告・看板・サイン・店舗外装支援,【確認事実】顧客=店舗｜受託=公式文言を確認できず（S｜屋外広告・看板・サイン・店舗外装支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=http://www.ad-nishide.com/ ; http://www.ad-nishide.com/cp/ ; http://www.ad-nishide.com/cgi/db/profile.cgi?tpl=view02&amp;key=%CF%C2%B2%CE%BB%B3%BB%D4｜監査日=2026-08-12,yes,店舗,,,,yes,200,200,http://www.ad-nishide.com/ / http://www.ad-nishide.com/cp/ / http://www.ad-nishide.com/cgi/db/profile.cgi?tpl=view02&amp;key=%CF%C2%B2%CE%BB%B3%BB%D4,review_membership_only
