company_name,url,address,phone,maps_url,status,hub_type,why_fit,evidence_urls,confidence,review_status,last_verified_at
バイカイデザイン株式会社,https://baikai-design.jp/,大阪府枚方市甲斐田新町８５番３号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でブランディングを確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/6120001216016,A,VERIFIED,2026-08-26
ＤＲＳ株式会社,https://drsinc.jp/,大阪府大阪市淀川区加島１丁目５８番３６号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/6120901036612,A,VERIFIED,2026-08-26
株式会社ライフオペレーション,https://life-op.com/,大阪府大阪市淀川区十三東１丁目１０番１９－１２０４号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/6120901035382,A,VERIFIED,2026-08-26
株式会社ＢＲＩＤＧＥ　ＤＥＳＩＧＮ　ＷＯＲＫ’Ｓ,https://bridge-orange.com/index.html,大阪府大阪市住之江区・コンサルティング・経営支援業界 コンサルティング・経営支援業界 大阪府大阪市住之江区南港北２丁目１番１０号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文で広告代理店を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8120001222838,A,VERIFIED,2026-08-26
株式会社ジョブシェアパートナーズ,https://jobshare-partners.com/,大阪府大阪市西成区長橋２丁目６番１４号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ作成を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8120001218324,A,VERIFIED,2026-08-26
株式会社デライトスター,https://delight-star.co.jp/,大阪府高槻市高槻町１１番７号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / Webサイト制作 / WEBサイト制作 / サイト制作 / Webマーケティングを確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8120001221484,A,VERIFIED,2026-08-26
株式会社ＴＫＳ,https://www.tks-w.co.jp/,大阪府大阪市淀川区・IT業界 IT業界 大阪府大阪市淀川区西中島７丁目１２番５号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8120001210173,A,VERIFIED,2026-08-26
株式会社ＬＩＢＡＮＣＥ,https://libance.co.jp/,大阪府大阪市平野区・Web制作・資本金100万円 Web制作 大阪府大阪市平野区加美東４丁目１１番１５－７０６号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / Webマーケティングを確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/4120001243838,A,VERIFIED,2026-08-26
株式会社流導,https://ryudo.co.jp/,大阪府大阪市淀川区・Web制作・資本金100万円 Web制作 大阪府大阪市淀川区西宮原２丁目６番１６号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / Webサイト制作 / WEBサイト制作 / サイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/4120901046745,A,VERIFIED,2026-08-26
株式会社ヒューマンインテリジェンスジャパン,https://www.human-intelligence.biz/index.html,大阪府大阪市西区江戸堀１丁目２３番３５号芳薫堂ビル,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/7120001131635,A,VERIFIED,2026-08-26
株式会社パイオネリック,https://pioneric.co.jp/,大阪府大東市・Web制作・資本金300万円 Web制作 大阪府大東市北条２丁目２番１０号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/6122001036311,A,VERIFIED,2026-08-26
株式会社山川印刷所,https://www.yamakawa-p.co.jp/,福島県福島市庄野字清水尻１番地の１０,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/1380001001751,A,VERIFIED,2026-08-26
株式会社北都,https://hokuto-com.co.jp/,"社新潟県新潟市江南区・製造業(パルプ・紙)・資本金6,000万円・従業員136名 製造業(パルプ・紙) 広告業界 新潟県新潟市江南区木津工業団地４番１号",,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/9110001028731,A,VERIFIED,2026-08-26
株式会社ウイン,https://www.pro-win.co.jp/,愛媛県松山市二番町３丁目６番地５,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / Webサイト制作 / WEBサイト制作 / サイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/1500001000617,A,VERIFIED,2026-08-26
株式会社新潟ソフトストラクチャ,https://www.niigatass.com/,"社新潟県十日町市・IT業界・資本金1,500万円・従業員31名 IT業界 新潟県十日町市伊達甲９６０番地１",,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ作成を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/9110001021190,A,VERIFIED,2026-08-26
株式会社ながさきプレス,https://www.nagasaki-press.com/,長崎県長崎市栄町５番５号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2310001001427,A,VERIFIED,2026-08-26
株式会社ドリームクラフト,https://dcj.jp/,"社愛媛県新居浜市・IT業界・資本金1,000万円・従業員6名 IT業界 愛媛県新居浜市一宮町２丁目２番４０号",,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ作成を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/1500001009996,A,VERIFIED,2026-08-26
株式会社八雲ソフトウェア,https://8clouds.co.jp/,島根県松江市朝日町４７８番地１８,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でサイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2280001006421,A,VERIFIED,2026-08-26
ＢＰＳ株式会社,https://www.bpsinc.jp/about.html,東京都新宿区西新宿６丁目２０番７号コンシェリア西新宿ＴＯＷＥＲ’ＳＷＥＳＴ２階１号室,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でサイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8011101060998,A,VERIFIED,2026-08-26
ＪＵＮ工房株式会社,https://jun-kobo.com/main/,広島県福山市緑陽町２丁目４番９号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文で販促を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/1240001035739,A,VERIFIED,2026-08-26
有限会社ギミックス,https://gimix.ne.jp/,大阪府大阪市福島区海老江５丁目３番２０号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / ウェブ制作 / ホームページ制作 / 販売促進を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/9120002042540,A,VERIFIED,2026-08-26
有限会社クロスクリエイト,https://x-create.jp/ja/crosscreate_deploy/,神奈川県平塚市公所３５９番地の２５,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でウェブサイト制作 / サイト制作 / サイト構築を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/1021002062075,A,VERIFIED,2026-08-26
株式会社愛光社,https://www.aikosha-p.co.jp/,熊本県熊本市南区田迎５丁目１番２７号ＫＳビル１階Ｂ号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でウェブ制作 / ホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2330001007579,A,VERIFIED,2026-08-26
テクノウイング株式会社,https://techno-wing.co.jp/,宮城県仙台市青葉区一番町２丁目７番５号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8370001000946,A,VERIFIED,2026-08-26
株式会社ワコーヴィスコム,https://www.wako-viscom.co.jp/index.html,愛知県名古屋市北区木津根町６１番地,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文で販売促進を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2180001013898,A,VERIFIED,2026-08-26
有限会社サワツーエージェンシー,https://www.sawatsu.jp/,愛知県安城市緑町１丁目１１番地６,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWebマーケティング / 広告代理店を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/3180302017580,A,VERIFIED,2026-08-26
株式会社リーンシステム,https://lean-system.co.jp/,福岡県福岡市南区那の川１丁目１９番地２０号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / Webサイト制作 / WEBサイト制作 / サイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2290001046747,A,VERIFIED,2026-08-26
有限会社シマシステム,https://www.shimasys.co.jp/,和歌山県和歌山市和歌浦中３丁目３番８号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ作成を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/1170002001854,A,VERIFIED,2026-08-26
有限会社でじまむワーカーズ,https://www.digimomw.com/,滋賀県大津市国分２丁目２７番１号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWeb制作 / WEB制作 / Webサイト制作 / WEBサイト制作 / サイト制作 / ブランディングを確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/9160002012259,A,VERIFIED,2026-08-26
株式会社フォトリックス,https://photorix.co.jp/,福岡県福岡市中央区渡辺通５丁目１５−３グランデ・エス２　１Ｆ,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でウェブ制作 / サイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8290001056906,A,VERIFIED,2026-08-26
株式会社ベストビジネスグループ,https://www.best-business.co.jp/,福岡県福岡市博多区博多駅前４丁目２０番２３号セントラルビル２０１号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でWebサイト制作 / WEBサイト制作 / サイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8290001085772,A,VERIFIED,2026-08-26
有限会社アルヴァクリエーション,https://alva.jp/,東京都目黒区東山３丁目１４番５号,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でウェブ制作 / 広告代理店 / 販促を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2013202013766,A,VERIFIED,2026-08-26
ピーシーエッグ株式会社,https://www.pc-egg.com/,島根県松江市北陵町５２番２,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/9280001002703,A,VERIFIED,2026-08-26
株式会社スタジオムーン,https://www.studio-moon.com/index.html,"社静岡県沼津市・サービス業界（その他）・資本金1,100万円・従業員7名 サービス業界（その他） 静岡県沼津市沼北町１丁目１番１０号",,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でウェブサイト制作 / サイト制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/2080101002126,A,VERIFIED,2026-08-26
株式会社クロスエイド,https://x-aid.jp/,香川県高松市亀井町１０番地１５,,,MEOハブ候補,HYBRID_HUB,公開企業プロフィールの事業本文でホームページ制作を確認し、運用・保守等の継続支援根拠あり,https://houjin.goo.to/corporations/8470001006041,A,VERIFIED,2026-08-26
