sheet_row,company_name,url,contact_url,proposal_class,existing_evidence,classification,reason,official_status,final_url,positive_hits,hub_hits,weak_hits,membership_only,employees_detected,offices_detected,capital_man_detected,listed_signal,national_scale_signal,existing_enterprise_class,existing_enterprise_match,evidence_urls
2017,株式会社イケスギ,https://www.ikesugi-re.co.jp/,https://www.ikesugi-re.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.ikesugi-re.co.jp/,,店舗 / 不動産会社,賃貸管理,yes,,,1000,no,no,,,https://www.ikesugi-re.co.jp/company/
2018,株式会社イチイ,https://ichii-re.co.jp/,https://ichii-re.co.jp/service/reform/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://ichii-re.co.jp/,,,クラウドサービス / 賃貸管理 / 不動産仲介,yes,,,,no,no,,,https://ichii-re.co.jp/service/ / https://ichii-re.co.jp/service_category/brokerage/
2019,株式会社イディアライズコーポレーション,https://www.idearise.co.jp/,https://www.idearise.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.idearise.co.jp/,,,賃貸管理,yes,,,,no,no,,,https://www.idearise.co.jp/company / https://www.idearise.co.jp/service
2020,株式会社イノベント,https://innovent.co.jp/,https://innovent.co.jp/information,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://innovent.co.jp/,,観光,,yes,,,,no,no,,,https://innovent.co.jp/business / https://innovent.co.jp/business/division
2021,株式会社イマジン・コーポレーション,https://www.imagine-c.co.jp/,https://www.imagine-c.co.jp/manageandoperation/application-form,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.imagine-c.co.jp/,,,賃貸管理 / 不動産仲介,yes,,,,no,no,,,https://www.imagine-c.co.jp/realestate-investment/about / https://www.imagine-c.co.jp/about
2022,株式会社インターレジデンス,https://inter-residence.com/,https://inter-residence.com/wp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://inter-residence.com/,,,賃貸管理,yes,,,1000,no,no,,,https://inter-residence.com/about/ / https://inter-residence.com/business/
2023,株式会社インフィニストン,https://infinistone.co.jp/,https://infinistone.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://infinistone.co.jp/,,,,yes,,,,no,no,,,https://infinistone.co.jp/service/ / https://infinistone.co.jp/service/unit01/#unit01
2024,株式会社インベストメントエージェント,https://investmentagent.co.jp/,https://investmentagent.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://investmentagent.co.jp/,,飲食店 / 不動産会社 / 工務店,saas,yes,,,,no,no,,,https://investmentagent.co.jp/business/ / https://investmentagent.co.jp/company_archive/159/
2025,株式会社イースト住宅情報,https://www.eastjj.com/,https://www.eastjj.com/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.eastjj.com/,,店舗,,yes,,,,no,no,,,https://www.eastjj.com/company / https://www.eastjj.com/company/president
2026,株式会社イーダブルジー,https://ewg.co.jp/,https://ewg.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://ewg.co.jp/,,店舗 / ホテル,賃貸管理 / 不動産仲介,yes,32,,500,no,no,,,https://ewg.co.jp/fund-business/ / https://ewg.co.jp/company/
2027,株式会社ウィズコーポレーション,https://wizco.jp/,https://wizco.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://wizco.jp/,,店舗 / 不動産会社,賃貸管理,yes,,,1000,no,no,,,https://wizco.jp/company/ / https://wizco.jp/about/
2028,株式会社ウィンドヒル,https://www.web-windhill.com/about.html,https://www.web-windhill.com/contact.html,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.web-windhill.com/about.html,,店舗 / 観光 / 不動産会社 / 中小企業,賃貸管理,yes,37,,1000,no,no,,,https://www.web-windhill.com/about.html
2029,株式会社ウィンドワード,https://windward-jpn.com/about/,https://windward-jpn.com/contact/inquiry/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://windward-jpn.com/about/,,店舗,賃貸管理,yes,,,5000,no,no,,,https://windward-jpn.com/about/
2030,株式会社ウォーム,https://irm-chintai.com/,https://irm-chintai.com/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://irm-chintai.com/,,店舗 / 飲食店,,yes,,,,no,no,,,https://irm-chintai.com/company/ / https://irm-chintai.com/company/saginuma/
2031,株式会社エクシング,https://www.exing-inc.com:443/,https://www.exing-inc.com:443/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.exing-inc.com:443/,,,,yes,,,,no,no,,,https://www.exing-inc.com:443/company/
2032,株式会社エコホームズ,http://www.eco-homes.jp/,https://www.eco-homes.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,exclude_high_scale,公式サイトで上場または大規模シグナルを確認,200,http://www.eco-homes.jp/,,店舗 / 建設会社,賃貸管理 / 不動産仲介,yes,,,,yes,no,,,https://www.eco-homes.jp/company/ / https://www.eco-homes.jp/service/
2033,株式会社エコラボ・デザインハウス,http://ecolabo-dh.co.jp/,http://ecolabo-dh.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,http://ecolabo-dh.co.jp/,,ホテル,賃貸管理,yes,,,,no,no,,,http://ecolabo-dh.co.jp/service/ / http://ecolabo-dh.co.jp/company/
2034,株式会社エスエストラスト,https://ss-trust.co.jp/,https://ss-trust.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://ss-trust.co.jp/,,店舗 / クリニック / サロン / 飲食店 / ホテル,賃貸管理,yes,,,,no,no,,,https://ss-trust.co.jp/company/ / https://ss-trust.co.jp/about/
2035,株式会社エスクリーン,https://www.s-clean.jp/,https://www.s-clean.jp/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.s-clean.jp/,,,,yes,,,,no,no,,,https://www.s-clean.jp/#service / https://www.s-clean.jp/#company
2036,株式会社エスタス管財,https://s-tus.co.jp/,https://s-tus.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,keep_partner_fit,公式サイトで受託支援と地域顧客接点を確認,200,https://s-tus.co.jp/,プロモーション / 運用代行,店舗,賃貸管理,yes,,,1000,no,no,,,https://s-tus.co.jp/about#overview / https://s-tus.co.jp/about
2037,株式会社エステート白馬,https://www.e-hakuba.com/,https://www.e-hakuba.com/group/customer/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.e-hakuba.com/,,店舗 / 不動産会社,不動産仲介,yes,,,,no,no,,,https://www.e-hakuba.com/ / https://www.e-hakuba.com/group/business/
2038,株式会社エッジコネクション,https://edge-connection.co.jp/,https://edge-connection.co.jp/contact-us/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://edge-connection.co.jp/,,支援実績,,yes,,,,no,no,,,https://edge-connection.co.jp/corporate-profile/ / https://edge-connection.co.jp/our-business/
2039,株式会社エッセ,https://esse.co.jp/,https://esse.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://esse.co.jp/,,店舗 / 不動産会社,不動産仲介,yes,,,8000,no,no,,,https://esse.co.jp/overview/
2040,株式会社エヌアセットホールディングス,https://n-asset-holdings.com/,https://n-asset-holdings.com/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://n-asset-holdings.com/,,,,yes,14,,3000,no,no,,,https://n-asset-holdings.com/#profile
2041,株式会社エバンス,https://www.evansnet.co.jp/,https://www.evansnet.co.jp/kasitai/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.evansnet.co.jp/,,店舗 / 不動産会社,賃貸管理,yes,31,,2700,no,no,,,https://www.evansnet.co.jp/company/
2042,株式会社エバンスアメニティー,https://www.evanceamenity.jp/,https://www.evanceamenity.jp/inquiry/index.php,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.evanceamenity.jp/,,店舗,賃貸管理,yes,30,,,no,no,,,https://www.evanceamenity.jp/company/ / https://www.evanceamenity.jp/fp-20468/
2043,株式会社エフリーフハウス,https://kawaguchi-baikyaku.com/,https://kawaguchi-baikyaku.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://kawaguchi-baikyaku.com/,,,賃貸管理,yes,,,,no,no,,,https://kawaguchi-baikyaku.com/service/ / https://kawaguchi-baikyaku.com/service/real_estate/
