_row,company_name,url,fit_state,fit_category,fit_evidence,evidence_urls,action
1031,株式会社 CAキャリア,https://ca-digital.jp,sns,SNS運用・SNS広告,SNS運用支援 / SNS運用 / SNS運用代行,https://ca-digital.jp/service/sns/,kept_sns
1032,RITAグループホールディングス株式会社,https://ritagroup.co.jp,marketing,Webマーケティング・広告,Webマーケティング / デジタルマーケティング,https://ritagroup.co.jp/service/,appended_webmarketing
1033,イシン株式会社,https://ishin1853.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1034,株式会社QYAN,https://qyan.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1035,サンアロー株式会社,https://www.san-arrow.co.jp,web,Web制作会社,Web制作,https://www.san-arrow.co.jp/?anchor-id=service,appended_sheet1
1036,株式会社 PORT,https://www.theport.jp,marketing,Webマーケティング・広告,Webマーケティング / 集客支援 / 販促支援,https://www.theport.jp/service,appended_webmarketing
1037,株式会社 フジヤ,https://www.fujiya-net.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1038,NewHistory株式会社,https://new-history.co.jp,marketing,Webマーケティング・広告,広告運用代行,https://new-history.co.jp/services/recruitment,appended_webmarketing
1039,株式会社shicoo,https://shicoo.co.jp,web,Web制作会社,ホームページ制作 / Webサイト制作 / ECサイト制作,https://shicoo.co.jp/service/website/ | https://shicoo.co.jp/,appended_sheet1
1040,株式会社ツクロッサ,https://www.tukurossa.co.jp,web,Web制作会社,Web制作,https://www.tukurossa.co.jp/,appended_sheet1
1041,株式会社 TRIVIEW,https://www.triview-innovation.com,marketing,Webマーケティング・広告,デジタルマーケティング / マーケティング支援,https://www.triview-innovation.com/service/trust_bp.html | https://www.triview-innovation.com/,appended_webmarketing
1042,株式会社アルファネット,https://www.alfanet.co.jp,marketing,Webマーケティング・広告,販促支援 / 広告代理店,https://www.alfanet.co.jp/service-secretariatmanagement | https://www.alfanet.co.jp/service-medicalsolutions,appended_webmarketing
1043,株式会社けやき出版,https://keyaki-s.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1044,ネイティブキャラバン株式会社,https://native-caravan.com,web,Web制作会社,ホームページ制作 / コーポレートサイト制作,https://native-caravan.com/project-category/web/,appended_sheet1
1045,株式会社 黎明社,https://www.reimeisha.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1046,有限会社エスプロデュース,https://s-produce.com,web,Web制作会社,Web制作,https://s-produce.com/keyword/web_design/,appended_sheet1
1047,株式会社シーズプレイス,https://csplace.co.jp,web,Web制作会社,Web制作,https://csplace.co.jp/our-business/business-support/,appended_sheet1
1048,コムテック株式会社,https://www.ct-net.co.jp,marketing,Webマーケティング・広告,デジタルマーケティング / Web広告 / SEO対策,https://www.ct-net.co.jp/services/ | https://www.ct-net.co.jp/services/btob-marketing/,appended_webmarketing
1049,株式会社ユニバーサル,https://uits.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1050,株式会社クラフトーチ,https://www.anthetic.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1051,株式会社カイリキ,https://kairiki.co.jp,web,Web制作会社,Web制作 / サイトリニューアル,https://kairiki.co.jp/ | https://kairiki.co.jp/menu/website/,appended_sheet1
1052,株式会社平プロモート,https://www.tairapromote.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1053,株式会社クイックス,https://www.kwix.co.jp,web,Web制作会社,LP制作 / サイトリニューアル,https://www.kwix.co.jp/products-services/marketing-solution/,appended_sheet1
1054,株式会社JMTC,https://japan-mtc.com,exclude,,,,excluded_service:official_service_unconfirmed
1055,株式会社LUX,https://www.lux-inc.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1056,株式会社Task,https://taskit.co.jp,web,Web制作会社,ホームページ作成 / サイトリニューアル,https://taskit.co.jp/ | https://taskit.co.jp/services/,appended_sheet1
1057,株式会社TRYANGLE,https://www.tryangle-inc.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1058,株式会社杉孝,https://www.sugiko.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1059,株式会社TKC,https://www.tkc.jp,exclude,,,,excluded_service:official_service_unconfirmed
1060,株式会社ウィル,https://www.will-hr.com,exclude,,,,excluded_service:official_service_unconfirmed
1061,Craftin株式会社,https://www.craftin.biz,exclude,,,,excluded_service:official_service_unconfirmed
1062,合同会社Ceep,https://seedbyceep.com,web,Web制作会社,Web制作 / ホームページ制作 / LP制作,https://seedbyceep.com/,excluded_reference:company_name
1063,株式会社 プラマーケ,https://plumarke.co.jp,web,Web制作会社,Web制作 / LP制作 / Webサイト制作,https://plumarke.co.jp/service/ | https://plumarke.co.jp/,appended_sheet1
1064,SAKI-X株式会社,https://www.saki-x.jp,exclude,,,,excluded_service:official_service_unconfirmed
1065,株式会社For,https://for-mile.jp,marketing,Webマーケティング・広告,Webマーケティング / Web広告運用 / Web広告,https://for-mile.jp/business/,appended_webmarketing
1066,株式会社仁頼,https://jinrai.co.jp,sns,SNS運用・SNS広告,SNS運用支援 / SNS運用 / Meta広告運用,https://jinrai.co.jp/service/ | https://jinrai.co.jp/web-development/,kept_sns
1067,株式会社 Asia,https://www.asiastars.org,marketing,Webマーケティング・広告,ウェブマーケティング / マーケティング支援 / Webマーケティング,https://www.asiastars.org/,appended_webmarketing
1068,くちなしコンサルティング株式会社,https://kuchinashi-consulting.com,web,Web制作会社,ホームページ制作 / ECサイト制作 / Web制作,https://kuchinashi-consulting.com/pages/service | https://kuchinashi-consulting.com/,appended_sheet1
1069,アパッショナート合同会社,https://appassionato.co.jp,sns,SNS運用・SNS広告,Instagram広告運用,https://appassionato.co.jp/services,kept_sns
1070,株式会社エンデント,http://www.endento.com,exclude,,,,excluded_service:official_service_unconfirmed
1071,クラシノ株式会社,https://www.kurasino.co.jp,sns,SNS運用・SNS広告,SNS運用 / SNS広告,https://www.kurasino.co.jp/service/ | https://www.kurasino.co.jp/service/analysis/,kept_sns
1072,おおたか経営コンサルティング株式会社,https://otaka-bc.jp,exclude,,,,excluded_service:official_service_unconfirmed
1073,株式会社フェルク,https://falk.jp,marketing,Webマーケティング・広告,リスティング広告運用 / リスティング広告 / 広告運用代行,https://falk.jp/service/ | https://falk.jp/service/web/,appended_webmarketing
1074,エリアマーケット株式会社,https://erima.co,marketing,Webマーケティング・広告,販促支援,https://erima.co/sales/service/,appended_webmarketing
1075,株式会社アイファム,https://www.ifam.co.jp,marketing,Webマーケティング・広告,Web広告 / リスティング広告 / 広告代理店,https://www.ifam.co.jp/service/ | https://www.ifam.co.jp/,appended_webmarketing
1076,有限会社 大池デザイン,https://www.oikedesign.com,web,Web制作会社,ホームページ作成 / ホームページ制作 / Web制作,https://www.oikedesign.com/homepage/ | https://www.oikedesign.com/,appended_sheet1
1077,合同会社 IT事業部,https://std.itocorp.jp,exclude,,,,excluded_service:official_service_unconfirmed
1078,株式会社 iYaku,https://iyaku.com.vn,web,Web制作会社,Web制作,https://iyaku.com.vn/services/web_creative/,appended_sheet1
1079,株式会社ASYNCH,https://www.asynch.tokyo,exclude,,,,excluded_service:official_service_unconfirmed
1080,株式会社ビリーデザイン,https://www.billy-design.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1081,株式会社rinrindo,https://rinrindo.co.jp,marketing,Webマーケティング・広告,Web広告運用 / Web広告 / 広告運用代行,https://rinrindo.co.jp/service/daikou/,appended_webmarketing
1082,株式会社アクティブノート,https://www.active-note.jp,marketing,Webマーケティング・広告,Webマーケティング / SEO対策,https://www.active-note.jp/lp/college/ | https://www.active-note.jp/qa/service/,appended_webmarketing
1083,株式会社 CPR,http://c-p-r.jp,marketing,Webマーケティング・広告,Webマーケティング / 広告運用代行 / マーケティング支援,http://c-p-r.jp/service/sample-service2/ | http://c-p-r.jp/service/,appended_webmarketing
1084,ウェブアクセル合同会社,https://webaccele.net,marketing,Webマーケティング・広告,デジタルマーケティング / ウェブマーケティング / 広告代理店,https://webaccele.net/ | https://webaccele.net/service/,appended_webmarketing
1085,株式会社リアクセル,https://reaxel.co.jp,marketing,Webマーケティング・広告,デジタルマーケティング / Webマーケティング / リスティング広告,https://reaxel.co.jp/ppc | https://reaxel.co.jp/,appended_webmarketing
1086,株式会社DCT,https://www.dctweb.jp,web,Web制作会社,Webサイト制作,https://www.dctweb.jp/,appended_sheet1
1087,株式会社And,https://andmarketing.co.jp,sns,SNS運用・SNS広告,SNS運用 / SNSアカウント運用,https://andmarketing.co.jp/service/,excluded_reference:company_name
1088,株式会社WEBカルチャー,https://web-culture.jp,web,Web制作会社,ホームページ制作 / Web制作,https://web-culture.jp/ | https://web-culture.jp/service-product/,appended_sheet1
1089,株式会社アディア,https://adear.jp,web,Web制作会社,ホームページ制作,https://adear.jp/service/,appended_sheet1
1090,株式会社ココロバレ,https://cocorobare.com,web,Web制作会社,Web制作 / サイトリニューアル / コーポレートサイト制作,https://cocorobare.com/,appended_sheet1
1091,株式会社 シード,https://www.seedinc.co.jp,marketing,Webマーケティング・広告,マーケティング支援 / Web広告 / Webマーケティング,https://www.seedinc.co.jp/service/ | https://www.seedinc.co.jp/,excluded_reference:company_name
1092,株式会社 集客デザイン研究所,https://acd.bz,exclude,,,,excluded_service:official_service_unconfirmed
1093,株式会社スクロール,https://www.scroll360.jp,marketing,Webマーケティング・広告,リスティング広告 / 集客支援 / 販促支援,https://www.scroll360.jp/service/,appended_webmarketing
1094,レゾンプランニング株式会社,https://www.raisonplanning.jp,exclude,,,,excluded_service:official_service_unconfirmed
1095,合同会社Refine,https://refine-school.com,sns,SNS運用・SNS広告,SNS運用,https://refine-school.com/,excluded_reference:company_name
1096,有限会社ザッツ,https://www.zats-egao.co.jp,marketing,Webマーケティング・広告,集客支援,https://www.zats-egao.co.jp/,appended_webmarketing
1097,株式会社いつき総研,https://www.itsuki-s.jp,exclude,,,,excluded_service:official_service_unconfirmed
1098,株式会社 立業社・ビジネス・マシンズ,https://rbm-net.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1099,株式会社エフィカシー,https://shizuoka-smart-movies.com,exclude,,,,excluded_service:official_service_unconfirmed
1100,株式会社カレッタ,https://caretta-corp.com,exclude,,,,excluded_service:official_service_unconfirmed
1101,ノストレア合同会社,https://nostrea.jp,exclude,,,,excluded_service:official_service_unconfirmed
1102,アイエステクノ株式会社,https://istechno.co.jp,web,Web制作会社,Web制作 / ホームページ制作,https://istechno.co.jp/SERVICES/,appended_sheet1
1103,株式会社SENBIZ,https://senbiz.co.jp,exclude,,,,excluded_service:official_service_unconfirmed
1104,株式会社Reskill,https://reskill-japan.com,sns,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNS広告運用,https://reskill-japan.com/service/snsservice/ | https://reskill-japan.com/service/onlineprogram/,kept_sns
1105,株式会社YEEELL,https://yeeell.co.jp,sns,SNS運用・SNS広告,SNSマーケティング / SNS広告運用 / SNS広告,https://yeeell.co.jp/service-sns/,kept_sns
1106,株式会社ナハト,https://nahato.co.jp,sns,SNS運用・SNS広告,SNSマーケティング / SNS広告 / SNS広告運用,https://nahato.co.jp/service/account-management/ | https://nahato.co.jp/service/budget-sns-advertising/ | https://nahato.co.jp/,kept_sns
1107,テンポアド株式会社,https://tenpoad.com,exclude,,,,excluded_service:official_service_unconfirmed
1108,株式会社ネクスト情報はましん,https://next-hamashin.co.jp,web,Web制作会社,ホームページ制作 / Webサイト制作,https://next-hamashin.co.jp/service/service-web.html | https://next-hamashin.co.jp/business.html,appended_sheet1
